-1.894285948424268284e-01,1.073855409066318545e-01,1.444203468351305020e+01,7.361368439782374651e+01,9.475896793165172483e+01,1.547863370549858359e+02,2.527816584839188252e+01
-1.875236323782288050e-01,1.115453604538044069e-01,7.076979886856398672e+00,1.406585915418054356e+02,2.939097430965642133e+01,2.616404477293875530e+01,7.860457156439160542e+01
-3.383245590394426960e-01,8.275567322953926164e-01,1.513869122107233878e+01,1.357836855100348714e+02,9.718678261972465293e+01,6.597460755223794138e+01,2.492647745814814186e+00
2.416178223840531603e-01,9.509557709530132019e-01,4.211426778572452179e+00,1.051112809118926918e+02,3.655546595454993497e+00,2.699181631315055085e+01,7.461855816051237866e+01
-2.940110961936951983e-01,-4.437956646634786534e-02,-9.460163721516243185e-02,4.014288645314341863e+01,2.960599540254966300e+01,2.456146239501885020e+01,7.431493067706261968e+01
1.282861990705551902e-01,1.552192786021196813e+00,1.184611492311296033e+00,3.489979724950248396e+01,7.088324039897088369e+01,1.243602006587032491e+02,3.861785628688657113e+01
-3.249961680261217456e-01,8.784063808521974659e-01,1.997798059654462888e+00,9.243031088900110603e+01,3.568609738516342134e+01,6.934411806753371366e+01,7.778800176884237771e+01
2.287720839185257427e-01,1.990141092203613071e-01,6.763460674082970137e+00,1.347829373742603138e+02,3.099887787572904063e+00,1.049067253535081932e+02,7.946652400247045023e+01
2.807238484238477327e-01,7.027669306394616067e-01,1.601172055826061325e+01,1.181816594423996492e+02,7.770680575112503163e+01,1.498890266163336378e+02,2.781900587469832686e+01
1.715473531758304471e-01,1.052212665832798599e+00,1.902461551064041911e+00,1.164831455545048442e+02,5.372014468942363230e-01,1.313042593197016004e+02,2.509098634993867982e+00
-1.657059478666081664e-01,-1.430872585401588015e-01,2.381787159776800777e+00,7.368684763172534247e+01,2.154039308789760909e+01,1.401145262209731470e+02,1.008183958788770127e+02
-1.478203239819284032e-01,7.921591248611490332e-01,8.700838215648291296e+00,1.389669772986524094e+02,4.559812650523829092e+01,1.345019317859305090e+02,3.148195121827684417e+01
2.497089738947154414e-01,1.053314244541825095e+00,3.801493154754777226e+00,5.385975308325662070e+01,4.771262747865952036e+01,1.328255778452804634e+02,8.015788182116587279e+01
-1.544425164987738852e-01,-2.786372282441318751e-02,1.288912457542456558e+01,8.286556618216643244e+01,6.139579373951590924e+00,5.586735381622244034e+01,3.865400138127525764e+01
-1.587671564861356868e-02,2.746036824394134102e-01,1.298342378899013205e+01,1.308079088867841300e+01,5.908179246821197239e+01,9.240185402974576334e+01,5.556318165389202335e+01
4.178531695273418611e-02,4.244590247366681335e-01,4.710354656582500077e+00,1.193362990027135453e+02,7.038247595622426189e+00,5.907258063733769404e+01,6.256458787735531502e+01
-4.070785096103457512e-02,6.645787147727977295e-01,4.497008034094433171e+00,1.005653479552052261e+02,8.194562647132972444e+00,9.369266606295019528e+01,6.188045175699981826e+01
-2.023843178962166922e-01,6.331944384711685192e-01,8.104641997038557477e+00,5.856885841066748100e+01,7.596454677170586933e+01,1.434883456782156372e+02,9.990991887190496357e+01
4.770955098221968393e-02,2.081221681810357937e-02,9.707104394370080769e+00,6.220208804278693293e+01,5.212307187918214346e+00,3.258491340276192005e+01,7.092707239896650151e+01
3.474281682581443209e-01,7.247710483389507852e-01,1.513203989956758200e+01,1.197406828798463749e+02,2.514318455364732419e+00,1.526389948894616850e+02,7.171186382808129167e+01
-2.512164828336801992e-01,9.205973871737880287e-01,8.160563603417037015e+00,5.515807465639101537e+01,-2.130004572103959548e-01,1.354889362704125517e+02,6.356326939990211855e+01
-1.937016570637877522e-01,5.286622648692890225e-01,7.824364103214973554e+00,1.170159651690209159e+02,5.105503295996169300e+01,1.102345525196640779e+02,8.864603083777085502e+00
-3.981134264832821290e-01,6.031785758794183661e-01,8.684866518011734371e+00,1.184359120188821066e+02,1.106152625934377198e+01,1.366046186411504664e+02,7.242360950694997257e+01
3.049288477440815770e-01,6.075375687625157450e-01,1.403857943526365482e+01,4.427244232820047642e+01,5.844115439666691714e+01,1.367952263771730692e+01,1.003286752961300721e+02
-6.163490162200276762e-02,1.092243726331492359e+00,8.524058910344708195e+00,5.496319770588279852e+01,1.084288996467989463e+01,1.944362376650915891e+01,1.637751754417666916e+01
-3.794401479175422143e-01,1.966922380072173016e-01,1.395720798858566347e+01,2.091231767997681246e+01,4.162904354122175477e+01,1.364409173843491274e+01,7.584315463103432364e+01
3.229892817672371241e-01,1.243916468515862794e+00,1.214429464516645929e+01,3.062882301417095832e+00,7.808448349882273654e+00,1.078266580887694204e+02,3.094047503092025053e+01
1.503215123462730840e-01,1.414547013555823574e+00,3.354843535281804012e+00,5.216279800329431993e+01,4.207104879092375427e+01,1.632515402111473293e+02,7.220320625506930412e+01
-6.351440673909687640e-02,1.434078697829728632e+00,2.541439886987602481e+00,5.217704523665429406e+01,9.461247091044899094e+01,6.057487659800922408e+00,8.066422971220321259e+00
-1.295300359592750361e-01,1.019231810604362742e+00,6.324813716554352538e+00,2.943921019518340998e+01,1.320571183766187318e+01,1.798935297085519380e+01,2.639095673647079110e+01
-2.138444517860835226e-01,3.644660124707813642e-01,1.507287638242632610e+01,1.259352783996197900e+02,5.609017114300787199e+01,6.624472541828652083e+01,7.578326238587558805e+01
-5.248582272284523648e-02,3.905459896619268290e-01,2.877664320991047742e+00,2.185327796285153923e+01,3.612554984518347112e+01,5.238386619802108868e+01,8.675899157212982971e+01
4.355498900819271269e-02,6.047405680317367027e-01,5.331767391048319205e+00,1.030726606239168035e+02,1.566425219317780915e+01,1.154803616567724021e+02,7.179618671400142205e+01
2.825953188749934508e-01,1.045100786774025153e-01,1.250305627464484814e+01,1.452167558003970527e+01,7.665345188051709613e+01,6.559761793315156808e+01,5.335008796354718186e+01
1.311620801580983542e-01,7.459380915985520666e-01,3.783762226804602058e+00,6.959777514388855479e+01,1.042530220308073297e+01,8.632295793404554729e+01,3.946104812674678897e+01
-3.468389037546510401e-01,6.295200706998324014e-01,1.075573100418026584e+01,3.737970395695598569e+01,3.668502325921582496e+01,1.327754108584442747e+02,8.608605161406984507e+01
-3.534226884272548969e-03,3.111750181830468323e-02,1.557983160165651171e+01,1.333711586060190939e+02,8.371312790695479578e+01,1.741106158390727288e+01,2.015987428945479465e+01
-8.769717321769723850e-02,1.137285725045461771e+00,1.485379384602859609e+01,3.545697690191397555e+01,8.831415139444037266e+01,1.444055411534824032e+02,2.407705085171805237e+01
3.047572563024448788e-01,-1.327155409375570250e-02,1.352262483273450000e+00,2.871127663358415205e+01,4.539214793098422973e+01,9.196961964255595490e+01,5.586065712283748042e+01
-3.476078485614559899e-01,-1.552300804736255480e-01,4.118538508339898208e+00,5.665323418282532231e+01,9.448938799968597380e+01,1.278954600689256438e+02,8.147761209164606555e+01
3.324170281867976362e-01,1.150590301417766748e+00,7.660114383182544451e+00,6.684566325921026930e+01,3.222869680013610605e+01,1.578848879264533593e+02,6.759283282308970797e+01
-1.054510719951082115e-01,1.457898373387339186e+00,1.563757250354984585e+01,1.274558236231777784e+02,3.044324547014704052e+01,7.970425949572485536e+01,7.359303175853229106e+01
-8.736080734402072376e-03,5.403904496981699612e-01,1.639774773619719994e+01,1.354958523886909063e+02,6.487389787049573897e+01,1.338533645245381081e+02,2.617589544528247458e+01
-2.931378486486542201e-01,1.265189859754274559e+00,1.707163954316422760e+01,5.923439399762929725e+01,3.292392373034680020e+01,1.323170873037183810e+02,3.785875719219644964e+01
2.837870286446839141e-01,1.558502003557847848e+00,1.495277140524632564e+01,2.257753618364962378e+01,6.430581226788913796e+01,6.454496863098390236e+01,1.022145337359823429e+02
-4.869846253592908375e-02,1.683123858684112184e+00,6.390278015818261714e+00,3.551878707497361631e+01,5.815615946791407964e+01,1.064531553498997738e+02,7.633598000181801524e+01
1.995239537947577357e-01,-6.874436854820853426e-02,3.566443032461680041e+00,1.066108078776662467e+02,1.902470969835686176e+01,1.358299939812300181e+02,7.886595258192441449e+00
-4.291326141741177991e-02,1.274443751722748708e+00,9.956452372834654341e+00,4.785107496136098604e+01,7.030148521807774387e+01,1.257183208006806296e+02,6.826382826128849501e+01
1.787487702500520637e-01,-1.402775543766378863e-01,1.246475651202372603e+01,4.080187004786063554e+00,2.216590717504473318e+01,1.364070334362898791e+02,3.110866689396299023e+01
1.092730446571271719e-01,1.297755381793085583e+00,-4.671973143928670469e-01,1.160462734587252385e+02,7.023818269324137020e+01,8.150851343056520193e+01,-1.358126642562383912e+00
1.355056086142202576e-01,1.340620050251191575e+00,6.633712808084769597e-01,6.673848031804834591e+01,2.528425129683087746e+01,1.063344332729741240e+02,-5.047012483313355613e-01
-1.063062422024464299e-01,9.375841672324302101e-01,6.672432889097074771e+00,9.457379174230034380e+01,4.238313007324818216e+01,6.233198119847298102e+01,1.019350404618698605e+02
-3.480260414196408858e-01,5.809424690325886570e-02,1.329518663791238176e+01,1.133907607617321815e+02,7.706817175154807842e+01,1.270041434324311780e+02,1.755923522315552532e+01
-2.951722010274130947e-01,1.394718742819431201e+00,2.793243181971032385e+00,3.437715068459475987e+01,2.023760697422962807e+01,1.547696582991638081e+01,1.436736474628538929e+01
-1.493241960778745880e-01,7.978529556798886757e-01,3.517322370392196085e+00,2.197424187731953182e+01,1.848257937900982029e+01,1.266393274487738267e+02,1.034813608419054702e+02
-5.892829415461995485e-02,1.619505697352370266e+00,1.625339807053457619e+01,1.313266771293438069e+02,5.367477217883853768e+01,1.174524681185723409e+02,3.446975455920034648e+01
3.305243192112324035e-02,-1.443149893256333860e-01,2.259183217986994840e+00,6.411679086566105923e+01,8.649394764052954088e+01,3.043145127295029795e+01,1.019766388306704670e+02
3.790497123367777416e-02,6.813732705828469127e-01,8.431877161921000896e-01,1.399754733751830997e+02,1.088551240980398932e-01,2.880175466003541729e+01,1.932888820246875738e+01
-3.892314373535152305e-01,1.476104637044028944e+00,1.350272478268068710e+01,1.488715078536967269e+02,6.063757018110035801e+01,5.269488017366369093e+01,8.310595813217913985e+01
3.383716473453553530e-01,5.921379115106535362e-01,1.243965462199428451e+01,5.382408569540448440e+01,1.728341020053687416e+01,1.784561452575299967e+01,2.439860503352560883e+01
2.383742804253465852e-01,1.417356188471758704e+00,1.076202210984591368e+01,2.743984780188102945e+01,3.868229488247742154e+01,4.296909399181011935e+01,4.252940949031720663e+01
-1.839836995696538524e-01,-5.249539914257538714e-02,1.552549022000760282e+01,5.538936517449783992e+01,2.915919945990823337e+01,1.176085503075057943e+02,6.944620597585991106e+01
1.398621342563202523e-02,3.692393202982620273e-03,1.677277752494643082e+01,1.209362184250672811e+02,8.940237958637169413e+01,1.618702823749383128e+02,2.083537499616295108e+01
-2.899196728823965619e-01,1.632168576055958720e-01,4.192918657117163050e+00,6.554980105752274255e+01,6.289669234091621774e+01,1.189575130267621859e+02,1.410633492650636711e+01
1.907049528923378534e-01,1.736604843825297451e+00,2.344972464123557199e+00,1.052974826995432949e+02,7.869935574245212706e+01,9.747722817543213125e+01,3.399039672509795906e+01
-9.357846955972200231e-02,1.682710375126998947e+00,1.050451006886168770e+01,1.161997475749203090e+02,3.660347609452452744e+00,9.368190773155804507e+00,4.583992563052507307e+01
-2.686893786906335291e-01,9.726181095976014213e-01,1.049614477527750012e+01,3.614227154715169421e-01,1.286773786663047225e+01,4.320560509533076043e+01,3.846941691060474966e+01
2.122322109722717953e-01,1.035768895036667914e+00,3.643245740734916804e+00,1.901124338430292049e+00,1.201794146179460343e+00,2.422147407097612160e+01,9.019467501702641243e+01
-2.247314352191894238e-01,4.613045324882628639e-01,1.077728814913892288e-02,9.081612707965498998e+01,9.178639188051812425e+01,1.599639414568027895e+01,7.229288493066248122e+01
2.687683301742563313e-01,-8.894291483737225279e-02,1.879272078374383925e+00,8.714145764617063250e+00,2.086551259641008471e+01,1.375179111720446485e+02,2.641473412066709514e+01
-3.384869440415096964e-01,4.645045235151197827e-01,7.116817674379920078e+00,7.861626020498816558e+01,4.626756694397941061e+01,5.712256369408486023e+00,5.263420011284977562e+01
2.873361968712439055e-02,1.086051791711500458e+00,6.277926459512046975e+00,7.052109846426212414e+01,1.596817381018714777e+01,1.084007111446780129e+02,2.170293949407047762e+01
2.113818989752266064e-01,1.219660917103014608e+00,1.136771134362061808e+01,1.090805721623804772e+02,8.887193282163903518e+01,7.525111265106767178e+01,5.117554655797435714e+01
3.538393480099004673e-01,8.523352082652020378e-01,1.003066854156559096e+01,8.117954481759524299e+01,7.887253933271632889e+01,1.269730691157222395e+02,7.923194750172334011e+01
1.538256021644514027e-01,-1.020466116414177477e-01,5.372326711139667310e+00,7.811112895643449860e+01,8.633307795106510696e+01,7.701043833570106756e+01,5.953529769333981392e+01
3.532667309138977640e-01,-4.999008599396654456e-02,-7.898159532514754944e-02,1.425878533014607967e+02,8.075478229589320733e+01,7.843306517929342192e+01,6.302762578110451841e+01
2.170721753449763314e-01,-1.429390481233434873e-01,4.350576370470252696e-01,6.420593562039010749e+01,4.346251376636168118e+01,8.780531647411253005e+01,6.845906121963267310e+01
7.014684792390449286e-02,1.475098999308539272e+00,1.053198175791933267e+01,7.583592127914141656e+01,5.545635999789015358e+01,1.601104022757644714e+02,6.080519178411323722e+00
2.487285574980594993e-01,1.005162098807195648e+00,1.244118265865072637e+01,3.416056914024002111e+01,4.946663442930252330e+01,1.060035738066101096e+01,3.300214041924638053e+01
-3.380140982168578501e-01,4.187104251894099294e-01,4.332069706070180715e+00,4.438838699489695472e+01,8.955779514839964861e+01,3.262604653663493792e+01,4.841087894768321576e+00
4.362243005655244005e-02,7.006248563209439562e-01,3.204723739187627540e+00,9.547255647971061876e+01,6.479412508062107179e+01,3.793658727729824420e+01,3.490091016921638101e+01
7.568673498322205095e-02,2.129171277730533829e-01,1.319571791842117747e+01,7.818659236242463351e+01,3.550670926666827398e+01,1.394689696228539617e+02,4.607408470331640160e+01
2.325474486411223951e-01,6.842260433387284957e-01,3.689831317978028657e+00,7.197906870548035840e+01,3.114638602652442501e+01,2.319267821358959480e+01,3.807230577928348403e+00
5.372516052615067261e-02,1.492651955185746226e+00,1.317228496291240836e+00,2.789179980941946368e+01,6.592009291771701385e+01,1.925998159360438944e+00,5.983965927887226854e+01
-3.380711282679067509e-01,5.456449200036537217e-01,4.143292729983345524e+00,9.336753357511909712e+01,4.046726937800666946e+01,1.554987367282995763e+02,2.602684708704004990e+01
2.826610555244737574e-02,4.481235720056892524e-01,5.614940586901957076e+00,3.980895079224059430e+01,8.962079524418763299e+01,6.135173934488154401e+00,4.879516230712764013e+01
2.177256708130807794e-01,1.080866748314254444e+00,2.888189333826490235e-01,9.486208268963000023e+01,5.754376557049096164e+01,1.097588695411815252e+02,8.041025092530114193e+01
-1.473752566569836164e-01,3.801240634405127217e-02,1.696481578576846871e+01,9.000279152291791718e+01,5.219433848473548920e+01,9.314782086544589390e+00,6.880146389581840083e+01
-1.648641333775887063e-01,1.067125027002503446e+00,2.096980118687012673e-01,8.475779020322386259e+01,2.042772836461094865e+00,7.966747628122030278e+01,9.074235348235511367e+01
-1.860350626680689345e-01,5.172905412597952335e-01,9.953585651294677206e+00,3.301126678307833373e+01,3.423435611919999388e+01,1.268408057922648879e+02,9.056293745889529134e+01
-2.658885854465969367e-01,3.787108994811699825e-01,9.845657269240057019e+00,6.515407260301308234e+00,1.799345108985675168e+01,2.224150058696007548e+01,7.974698777413289008e+01
1.834638834293522702e-01,3.499387049261588056e-01,1.553529596624937525e+01,4.829932956316905290e+01,9.530752798925209390e+01,9.973740698518800230e+01,4.912583904378461597e+00
-3.396701928156934946e-01,1.045797644191891695e+00,1.207413743359711633e+00,7.880014885495320698e+01,9.542872103435436770e+01,1.012768931066939899e+02,6.630301417835147504e+01
1.450044095438695890e-01,7.022861301926648370e-01,1.321214919412197153e+00,1.389833058018848533e+02,7.146439178508673251e+01,1.199822278368291109e+02,4.242598007640905422e+01
3.146511073755822174e-01,9.385306112477928009e-01,1.161487391543115599e+01,3.367116826382977735e+01,6.748545655342725524e+01,6.285007563936188291e+01,6.824414460788015901e+01
2.259142831072217528e-01,1.230613747301685823e+00,1.629643965194652822e+01,1.069296785381182673e+02,1.538010401551812478e+01,1.024813267968952744e+02,4.521978916236385260e+01
-3.601745995391612554e-01,5.143535354056557596e-01,6.012021495609324084e+00,2.723655030029828694e+01,9.703172182233517162e+01,1.080855018897042470e+02,1.518959032130104347e+01
2.611986107707365279e-01,-7.306861717265059064e-02,1.658604143174943601e+01,4.405129981747491996e+01,1.036501891020817112e+02,1.456314339798827859e+02,2.603328647221159642e+01
-8.296404425400411009e-02,1.346933668598138345e+00,3.197729824352459005e+00,8.667933292963283520e+00,5.103298401215825209e+01,3.630923152428257339e+01,9.068376819575603065e+01
-9.131979598988200497e-02,1.335372070891559293e+00,1.374533163806108327e+01,3.157075020860521519e+01,6.539517441806465570e+01,1.079761510735066850e+02,1.393134032465454641e+00
-2.041860959412706011e-01,5.215972178643922819e-01,1.934250964370462178e+00,9.635680122002858639e+01,6.553901654455859216e+01,-7.899517161639627028e-02,-3.971924122774951327e-01
-1.310888896271931170e-01,3.538399840976132471e-01,1.055964677824619358e+01,6.485033104711189367e+01,1.036365782051145601e+01,5.897554645432686016e+01,2.784233901681703216e+01
-3.455404634265102359e-01,1.378363280321670103e+00,9.950850383342648708e-01,7.067342710070904843e+01,3.674372094263063815e+01,3.991434230097256375e+01,9.332345639828089290e+00
1.235419277304320301e-01,1.417586191344608171e+00,5.918638652438120706e-01,6.416921762366209236e+01,5.893508944352074508e+01,8.509908280882251574e+01,2.274899242374229247e-01
-4.028503283447919525e-01,1.549683970385822285e+00,1.590215001036028220e+01,3.191727531826629516e+01,6.958817977971968105e+01,5.105937803458457580e+01,3.087252515219017113e+01
1.468091220668008290e-01,5.362385950995908201e-01,1.205479035427813272e+01,1.468128440522876872e+02,4.114806357880395637e+01,1.285032427088470399e+02,4.902683079667161659e-01
-2.761441652046303097e-01,3.915595605501169807e-01,3.318834802789769611e+00,2.981971850402865698e+01,6.129766079495015418e+01,8.301664375602393875e+01,6.235790448545665043e+01
2.127574385129240297e-01,1.200445386412487547e+00,1.659207645523650498e+01,1.242441679311786800e+02,4.207771500985944613e+01,3.814025922157487258e+01,3.816333263041094170e+01
6.291141448042754380e-02,1.778267712124518007e-01,-3.765436283927078298e-01,7.100693293585275967e+01,1.020398927890150560e+02,7.128364223137799627e+01,5.294844586265360675e+01
-3.640570925629924015e-02,5.186477047835826859e-01,1.694972538161281861e+01,6.590113226766158050e+01,1.999712800309406191e+01,6.799982584723034051e+01,9.364883955202191146e+01
-3.310996005780508528e-03,3.387914290642560222e-01,1.929223284408011940e+00,1.125425180859623993e+02,3.047358250418247394e+01,1.970883197820747057e+01,7.047673781088050760e+01
1.419446443702649663e-01,6.437871853257699506e-01,1.104323802432829282e+01,8.787011495739369593e+01,8.589331867236421658e+01,5.480668874364084076e+01,2.764499500974423185e+01
1.663885350194512502e-01,2.595270643677083378e-01,3.432536812746667110e+00,8.962395745890836452e+01,1.084561287807268570e+01,6.549108346561335736e+01,6.735896469532438857e+01
2.823888572811760755e-01,3.797155306721993751e-01,8.130578676103613844e+00,6.605623655087043744e+01,4.236252411954308172e+01,1.567016082767329124e+02,7.422678881235292181e+01
-3.635294761050202883e-01,1.655274517210378882e+00,1.153005099233188346e+01,7.354375715809146641e+01,7.627021867252720710e+01,5.135806344870536577e+01,1.002422577827197898e+02
1.730911078760786759e-01,1.486886977116788910e-01,1.567886150222261676e+01,1.012446960093166126e+01,6.289783347006503789e+01,8.455524325777827244e+01,4.551225602468598908e+01
4.277372255350323643e-02,-1.392723090047052470e-01,1.020557433379462076e+01,1.110364361672546210e+02,8.565699287523595729e+01,5.150788537287158420e+01,7.881380580004548619e+01
-2.301187084301310748e-01,3.071816656390973788e-01,2.766949396892798063e+00,6.434545781592542824e+01,2.938208799066835653e+01,9.359655164651933035e+01,9.492753996515786241e+01
